 gene    name , gene    ENS ,Vagina
 ALKBH6,ENSG00000239382,0.104610868585876
 PLB1,ENSG00000163803,0.283934362651478
 PCDH18,ENSG00000189184,1.08722071741004
 SASH1,ENSG00000111961,0.29093288880534
 PCDH19,ENSG00000165194,0.881459550888426
 CYB5A,ENSG00000166347,-0.413233357685999
 CYB5B,ENSG00000103018,-0.117132577774317
 ALKBH1,ENSG00000100601,-0.0965485105071895
 PCK2,ENSG00000100889,-0.0233162444484278
 PCK1,ENSG00000124253,-1.60674606266709
 PIK3C3,ENSG00000078142,-0.182236230130376
 ESRP2,ENSG00000103067,1.52474457869568
 CTD-2215E18.1,ENSG00000251606,0.405715803387888
 MRPL36,ENSG00000171421,-0.224905145717631
 MRPL37,ENSG00000116221,-0.129876250262305
 MRPL32,ENSG00000106591,-0.170176825217081
 MRPL30,ENSG00000185414,0.163630291817438
 ZNF676,ENSG00000196109,0.428861180171441
 CLEC17A,ENSG00000187912,-0.825616652433548
 MRPL38,ENSG00000204316,-0.112516658828667
 MRPL39,ENSG00000154719,-0.112883345888185
 FAM92B,ENSG00000153789,1.04637936346636
 THOC3,ENSG00000051596,0.00197815180659218
 THOC1,ENSG00000079134,0.0944680525365574
 THOC7,ENSG00000163634,-0.101344811775592
 THOC5,ENSG00000100296,0.268895244083283
 PRRG1,ENSG00000130962,-0.00886427977047779
 RNF103,ENSG00000239305,-0.20399289688677
 NUP88,ENSG00000108559,-0.0493977334748439
 RECQL4,ENSG00000160957,-0.487919346568099
 SAA4,ENSG00000148965,-0.0225916417370816
 SAA2,ENSG00000134339,-2.5746405289649
 SAA1,ENSG00000173432,-2.34179664895727
 YTHDF3,ENSG00000185728,-0.102477651316491
 PPOX,ENSG00000143224,-0.0539759236424947
 YTHDF1,ENSG00000149658,-0.112492314519283
 NPIPB11,ENSG00000254206,1.02692022249559
 ZNF679,ENSG00000197123,-0.187143399964604
 GTSF1,ENSG00000170627,-0.562082880263423
 ERI1,ENSG00000104626,-0.12184080193003
 NLK,ENSG00000087095,-0.238168710630626
 NLN,ENSG00000123213,-0.355973040306897
 SEPN1,ENSG00000162430,-0.0037601473034883
 PHLDB1,ENSG00000019144,0.493103540820391
 PHLDB2,ENSG00000144824,0.44335863489224
 PHLDB3,ENSG00000176531,0.271122859682349
 RSL24D1,ENSG00000137876,-0.13537264829672
 MTMR14,ENSG00000163719,-0.0434355659241341
 MTMR12,ENSG00000150712,-0.413920416985787
 MTMR11,ENSG00000014914,0.403496939046713
 UPP2,ENSG00000007001,0.411661778342438
 PTCHD4,ENSG00000244694,-0.112855416733872
 PTCHD3,ENSG00000182077,0.957218587551716
 PTCHD1,ENSG00000165186,0.944104230516212
 METAP1D,ENSG00000172878,-0.17043295106123
 TCEB3,ENSG00000011007,-0.0261569859006994
 TCEB2,ENSG00000103363,-0.0742116752721968
 TCEB1,ENSG00000154582,-0.198949973705432
 CEP57L1,ENSG00000183137,0.335622639563169
 C20orf197,ENSG00000176659,0.42734212206949
 C20orf195,ENSG00000125531,1.13331295354819
 C20orf194,ENSG00000088854,-0.120550562329501
 POR,ENSG00000127948,0.116353560656102
 ST3GAL3,ENSG00000126091,-0.139515366305807
 ST3GAL2,ENSG00000157350,-0.0561143815557375
 ST3GAL1,ENSG00000008513,0.0564626994516666
 ST3GAL6,ENSG00000064225,-0.606971910182551
 ST3GAL5,ENSG00000115525,-0.647288523161434
 ST3GAL4,ENSG00000110080,-0.197270551732787
 CTB-167G5.5,ENSG00000268864,0.623626984522276
 CEP135,ENSG00000174799,0.24059006591701
 BCKDHB,ENSG00000083123,-0.218014721832695
 BCKDHA,ENSG00000248098,-0.0934742669280345
 WIPF3,ENSG00000122574,-2.07933294415796
 WIPF1,ENSG00000115935,0.574777563720338
 MON1B,ENSG00000103111,-0.226581473149667
 RBM4B,ENSG00000173914,0.25757319261508
 TMEM178B,ENSG00000261115,-1.13496495667665
 TMEM178A,ENSG00000152154,-0.508913141692968
 RBM41,ENSG00000089682,0.0802975789653978
 RBM42,ENSG00000126254,0.0089914868412606
 RBM43,ENSG00000184898,-0.26032622655989
 RBM44,ENSG00000177483,0.0857760751113674
 RBM45,ENSG00000155636,-0.157227532009933
 RBM46,ENSG00000151962,-1.7762053378145
 RBM47,ENSG00000163694,0.22335249594526
 RBM48,ENSG00000127993,-0.0986516814079461
 LMO1,ENSG00000166407,-0.480312774898855
 PPM1G,ENSG00000115241,-0.198330397082863
 PPM1F,ENSG00000100034,0.0440832157036077
 PPM1E,ENSG00000175175,-1.50580560903171
 PPM1D,ENSG00000170836,0.0047675680745659
 PPM1B,ENSG00000138032,-0.055759698142541
 PPM1N,ENSG00000213889,0.357539383154108
 PPM1M,ENSG00000164088,0.383115814184938
 PPM1L,ENSG00000163590,0.251423967639815
 PPM1K,ENSG00000163644,0.686963119525152
 PPM1J,ENSG00000155367,-0.173933808829552
 PPM1H,ENSG00000111110,-1.65377923682016
 CHEK2,ENSG00000183765,0.374709759208987
 CHEK1,ENSG00000149554,0.193909031513339
 UPF3B,ENSG00000125351,-0.0232863972758859
 LIN28B,ENSG00000187772,0.141582681694105
 KPRP,ENSG00000203786,3.51318328059519
 GCFC2,ENSG00000005436,0.275060166790228
 GINS2,ENSG00000131153,0.55354903668231
 GINS3,ENSG00000181938,0.730181402349643
 GINS1,ENSG00000101003,-0.0125450071176296
 GINS4,ENSG00000147536,0.27921204008925
 CYP2S1,ENSG00000167600,0.221957611653873
 ADPRH,ENSG00000144843,-0.0380294217473923
 ADPRM,ENSG00000170222,0.285415929034362
 ADI1,ENSG00000182551,-0.491439571229022
 C9,ENSG00000113600,-0.40221701990988
 C3,ENSG00000125730,-1.10744930272082
 C2,ENSG00000166278,0.298734316895293
 C7,ENSG00000112936,-0.441006704230791
 C6,ENSG00000039537,-2.04536750335779
 C5,ENSG00000106804,0.0226184726450749
 CHDC2,ENSG00000176034,0.245504939094328
 EXPH5,ENSG00000110723,0.00842997464682146
 CS,ENSG00000062485,-0.0818808546367473
 CP,ENSG00000047457,-2.21711361198117
 RMND5A,ENSG00000153561,-0.0381642534052334
 RMND5B,ENSG00000145916,-0.118934694619776
 DLEU7,ENSG00000186047,0.442226213566144
 PISD,ENSG00000241878,-0.142358046851372
 SEPT12,ENSG00000140623,-0.317859692826081
 AP3B1,ENSG00000132842,-0.0160033338476173
 PP2D1,ENSG00000183977,-0.0957859480171682
 AP3B2,ENSG00000103723,-0.446274890920136
 SPAG4,ENSG00000061656,0.0632339163049694
 PGA3,ENSG00000229859,0.381907014713872
 PGA5,ENSG00000256713,-0.123355974384712
 FAM154A,ENSG00000155875,-0.457339886956428
 VCX3B,ENSG00000205642,-0.381171503554289
 VCX3A,ENSG00000169059,-0.352548868940632
 FAM154B,ENSG00000188659,-0.0377099409337051
 PPP1CB,ENSG00000213639,-0.0640968559707233
 PPP1CC,ENSG00000186298,-0.228588490976813
 PPP1CA,ENSG00000172531,-0.0796688342356927
 MPPED1,ENSG00000186732,0.677738568553945
 MPPED2,ENSG00000066382,1.01915704151774
 SRP9,ENSG00000143742,-0.286791043413941
 ZYX,ENSG00000159840,-0.0366020764586867
 ZNF460,ENSG00000197714,-0.283908521838872
 VSIG10,ENSG00000176834,0.296623575971147
 HIF1AN,ENSG00000166135,-0.197963527082585
 DENND3,ENSG00000105339,0.355913787344547
 CREBRF,ENSG00000164463,0.14276064940525
 PPP1R16A,ENSG00000160972,-0.232802980849479
 PPP1R16B,ENSG00000101445,-0.402967890729375
 BLNK,ENSG00000095585,0.0364346953325552
 KIAA1841,ENSG00000162929,0.00243396127857773
 NUCB1,ENSG00000104805,0.221449021174677
 HSDL1,ENSG00000103160,-0.0376045930252205
 HSDL2,ENSG00000119471,-0.305539685491229
 NUCB2,ENSG00000070081,0.252616426408432
 SOCS5,ENSG00000171150,0.00220425944079784
 SOCS4,ENSG00000180008,-0.291795509386482
 C16orf46,ENSG00000166455,0.115088605240773
 SOCS1,ENSG00000185338,0.651708186685136
 SRPR,ENSG00000182934,-0.0328672250160624
 SOCS3,ENSG00000184557,-0.173118401638917
 SOCS2,ENSG00000120833,2.13986161375294
 PPP2CA,ENSG00000113575,-0.317625858812204
 PPP2CB,ENSG00000104695,-0.329669663645632
 SRPX,ENSG00000101955,0.526570350308577
 VPS72,ENSG00000163159,-0.0551493072141351
 IL1R2,ENSG00000115590,2.09803556196794
 IL1R1,ENSG00000115594,0.615423040584363
 PTN,ENSG00000105894,0.89464006995316
 PTH,ENSG00000152266,1.20850932304196
 ABHD10,ENSG00000144827,-0.232635965932684
 ABHD11,ENSG00000106077,-0.360828880778482
 ABHD12,ENSG00000100997,-0.0917686510130973
 ABHD13,ENSG00000139826,-0.122000946156899
 NGRN,ENSG00000182768,-0.254623503605818
 PTS,ENSG00000150787,0.203874149548163
 ARPC3,ENSG00000111229,-0.0426414134307272
 ARPC2,ENSG00000163466,-0.222329859247281
 ARPC5,ENSG00000162704,-0.0760896053508314
 ARPC4,ENSG00000241553,-0.0881171637128262
 ITPR2,ENSG00000123104,0.298189732836146
 ITPR3,ENSG00000096433,0.335570607715172
 ITPR1,ENSG00000150995,-0.742128049322406
 IL1RN,ENSG00000136689,2.15097461278552
 ERCC6L2,ENSG00000182150,0.0494537263140528
 CASKIN2,ENSG00000177303,-0.103003090491355
 CASKIN1,ENSG00000167971,0.15253386993678
 LAP3,ENSG00000002549,-0.412309609181204
 FAM217A,ENSG00000145975,-0.117860672816043
 FAM217B,ENSG00000196227,-0.383464946179611
 OPN5,ENSG00000124818,0.217727680544988
 OPN4,ENSG00000122375,0.74931043574736
 OPN3,ENSG00000054277,-0.40835805034627
 TMEM30C,ENSG00000235156,-0.174162727802577
 LDOC1L,ENSG00000188636,-0.591576490086428
 HIVEP1,ENSG00000095951,-0.084509546648735
 HIVEP2,ENSG00000010818,-0.449374750411085
 EOGT,ENSG00000163378,-0.24873825473628
 AP000679.2,ENSG00000176984,1.43608039264878
 STPG2,ENSG00000163116,-0.67726872864165
 STPG1,ENSG00000001460,-0.488581561319614
 PGRMC2,ENSG00000164040,0.206206222627398
 PGRMC1,ENSG00000101856,0.157716992019699
 KIAA1024,ENSG00000169330,-0.273635308525408
 TARM1,ENSG00000248385,0.461783744351351
 CMAS,ENSG00000111726,0.0687124388913503
 SAMD14,ENSG00000167100,-0.557553580720848
 SAMD12,ENSG00000177570,-0.579552961990314
 SAMD13,ENSG00000203943,-0.821149325194592
 SAMD11,ENSG00000187634,-0.353556687663153
 SPNS3,ENSG00000182557,0.474902032006244
 RP11-93B14.6,ENSG00000167046,1.26483429932999
 PCDH11X,ENSG00000102290,-0.00473365497580424
 PCDH11Y,ENSG00000099715,-0.754090130387837
 IGF1R,ENSG00000140443,-0.0533569136737003
 CHSY3,ENSG00000198108,1.79566027164852
 TEX9,ENSG00000151575,-0.890617203583239
 CD3EAP,ENSG00000117877,-0.346601960113586
 TEX2,ENSG00000136478,-0.436511076955195
 ARHGAP17,ENSG00000140750,0.372005603718834
 STARD8,ENSG00000130052,0.0207214960999101
 ARHGAP15,ENSG00000075884,0.433623800880493
 ARHGAP12,ENSG00000165322,0.400077510254091
 ARHGAP10,ENSG00000071205,0.373422498687935
 BPIFA3,ENSG00000131059,1.13336289313742
 STARD3,ENSG00000131748,0.0697217203907022
 STARD6,ENSG00000174448,0.165858932776603
 STARD7,ENSG00000084090,-0.120784338801565
 ARHGAP18,ENSG00000146376,0.154132376709322
 ARHGAP19,ENSG00000213390,-0.0915897485965334
 IL7R,ENSG00000168685,0.0985675138729083
 PTRHD1,ENSG00000184924,-0.0989518382238921
 BCDIN3D,ENSG00000186666,-0.366331042884031
 HID1,ENSG00000167861,-0.0901458061574099
 RING1,ENSG00000204227,0.201672340517858
 FMR1NB,ENSG00000176988,0.27187005197675
 ITPRIP,ENSG00000148841,0.0805155910967389
 DDTL,ENSG00000099974,-0.00741547849320632
 SETX,ENSG00000107290,-0.0874531086977004
 TMPPE,ENSG00000188167,-0.34708423993266
 TIMD4,ENSG00000145850,-0.912550203817119
 C4orf40,ENSG00000187533,-0.139784849269033
 C4orf47,ENSG00000205129,-1.32705427572356
 C4orf46,ENSG00000205208,0.0941853990837509
 C4orf45,ENSG00000164123,-0.170957590231437
 PBRM1,ENSG00000163939,-0.0230744340656605
 C4orf48,ENSG00000243449,0.0400383114731603
 KCNG4,ENSG00000168418,-0.104119057239577
 SYN3,ENSG00000185666,-0.0775032039403086
 C15orf57,ENSG00000128891,-0.12423323691706
 C15orf56,ENSG00000176753,-0.804019546400902
 ERAL1,ENSG00000132591,-0.0380490116553299
 DDX17,ENSG00000100201,0.0188147280163981
 ZNF124,ENSG00000196418,-0.207203725211669
 DDX10,ENSG00000178105,-0.0950191744474298
 DDX11,ENSG00000013573,0.0855586118158093
 DDX18,ENSG00000088205,-0.217758547980416
 VWCE,ENSG00000167992,0.156474702341689
 ARFIP1,ENSG00000164144,-0.01928248083487
 ARFIP2,ENSG00000132254,-0.0159589871773543
 TRIP10,ENSG00000125733,0.423339139812622
 TRIP11,ENSG00000100815,-0.0458717837033104
 TRIP12,ENSG00000153827,-0.186106337014324
 TRIP13,ENSG00000071539,0.0877292444458359
 NCLN,ENSG00000125912,-0.166585349726287
 DNAL4,ENSG00000100246,0.0952889628218314
 DNAL1,ENSG00000119661,-0.0210576321461205
 OR2D2,ENSG00000166368,-0.102918369740911
 OR2D3,ENSG00000178358,0.608624759564634
 FGFBP2,ENSG00000137441,0.24438181379976
 FGFBP1,ENSG00000137440,2.39955333495596
 ARMC10,ENSG00000170632,-0.161909511198326
 ARMC12,ENSG00000157343,0.670393745362136
 METTL21C,ENSG00000139780,0.652506676973902
 NTPCR,ENSG00000135778,-0.12877874620655
 CSTF2T,ENSG00000177613,-0.466891153893918
 DKFZP434O1614,ENSG00000258729,0.305500100677966
 TAS1R1,ENSG00000173662,-0.0733431910129035
 TAS1R3,ENSG00000169962,0.531217140820402
 TAS1R2,ENSG00000179002,1.01889189272407
 FAM73A,ENSG00000180488,-0.038146417189558
 FAM73B,ENSG00000148343,-0.212773575127957
 HSBP1,ENSG00000230989,-0.189127383527104
 GTF2E1,ENSG00000153767,0.0215827476823153
 GTF2E2,ENSG00000197265,0.21389139925559
 PABPC1L2B,ENSG00000184388,-0.668495017874408
 PABPC1L2A,ENSG00000186288,0.0275632765476148
 PLEK2,ENSG00000100558,1.04511464594262
 TCTE3,ENSG00000184786,-0.259598465135171
 TCTE1,ENSG00000146221,-0.446475459211636
 CD40,ENSG00000101017,0.321003132255083
 ADAM33,ENSG00000149451,1.75342773702653
 SYNGR3,ENSG00000127561,-0.778446582985844
 FRK,ENSG00000111816,-0.222215141574654
 RP11-47I22.3,ENSG00000232774,0.111277539964597
 MSH2,ENSG00000095002,-0.199042347450984
 MSH3,ENSG00000113318,-0.0925612888176695
 MGLL,ENSG00000074416,-0.136878447966995
 MSH5,ENSG00000204410,-0.0567347190417719
 TACC1,ENSG00000147526,0.376740388418461
 MUC3A,ENSG00000169894,0.916972540949615
 C16orf58,ENSG00000140688,0.260492895700002
 PACSIN1,ENSG00000124507,-1.05840116052215
 PACSIN3,ENSG00000165912,-0.173012659316251
 PACSIN2,ENSG00000100266,-0.236000528086511
 COPA,ENSG00000122218,-0.00453429492049571
 COPE,ENSG00000105669,0.0721233291826506
 HIST2H2AB,ENSG00000184270,0.542030868555694
 HIST2H2AC,ENSG00000184260,0.882312682919837
 PM20D2,ENSG00000146281,-0.0848499696782224
 TOE1,ENSG00000132773,0.113821421220794
 GPR135,ENSG00000181619,0.240482265432036
 GPR137,ENSG00000173264,-0.110744576437812
 PAH,ENSG00000171759,0.923341408091718
 GPR132,ENSG00000183484,0.890642115002795
 GPR139,ENSG00000180269,-0.395614334519347
 MFRP,ENSG00000235718,0.868649657899845
 ATF7IP,ENSG00000171681,-0.0312905786819329
 GOPC,ENSG00000047932,0.208591569195076
 HAL,ENSG00000084110,1.68980057106055
 ERLEC1,ENSG00000068912,0.145347958886466
 KIAA1551,ENSG00000174718,-0.343146827966208
 MCMDC2,ENSG00000178460,-0.0561799099370961
 LRRC70,ENSG00000186105,0.826413390569419
 LRRC71,ENSG00000160838,0.667287718156826
 LRRC72,ENSG00000205858,0.0120402124546368
 LRRC73,ENSG00000204052,-0.82805728646216
 ZAR1L,ENSG00000189167,-0.265437451204145
 RAI14,ENSG00000039560,0.83841283394758
 PNPLA3,ENSG00000100344,0.261915397673831
 PNPLA2,ENSG00000177666,-0.21363580421403
 PNPLA1,ENSG00000180316,1.68394165976651
 PNPLA7,ENSG00000130653,0.137667787693833
 PNPLA6,ENSG00000032444,-0.281280759192954
 PNPLA5,ENSG00000100341,-1.06024464672044
 PNPLA4,ENSG00000006757,-0.342469059813603
 PNPLA8,ENSG00000135241,-0.144408463769525
 PINLYP,ENSG00000234465,0.268643005298344
 SFPQ,ENSG00000116560,-0.122963393055809
 THSD7B,ENSG00000144229,0.938163306236007
 FLG2,ENSG00000143520,0.39085644966388
 PHTF1,ENSG00000116793,-0.059788606708443
 THSD7A,ENSG00000005108,0.924482123024729
 GPR88,ENSG00000181656,-1.74036032874249
 WBP1L,ENSG00000166272,0.0703822228016033
 VCPIP1,ENSG00000175073,-0.276605342015873
 GPR82,ENSG00000171657,0.601908933093975
 GPR83,ENSG00000123901,-0.260368230314798
 GPR84,ENSG00000139572,-0.155812768610296
 GPR85,ENSG00000164604,-0.482064944140004
 GPR87,ENSG00000138271,2.3195108292111
 WBP11,ENSG00000084463,-0.278237900439647
 ZC3HAV1L,ENSG00000146858,0.138615314661318
 TARDBP,ENSG00000120948,0.017564045772326
 PRKRIP1,ENSG00000128563,0.0504052748248386
 PALLD,ENSG00000129116,0.463332422025077
 RBMS1,ENSG00000153250,0.100631394128762
 RBMS3,ENSG00000144642,0.341775828824627
 RBMS2,ENSG00000076067,0.314041384403499
 NOXA1,ENSG00000188747,0.238068959603425
 DAD1,ENSG00000129562,0.106097416837985
 GDF9,ENSG00000164404,-0.723546665668943
 GDF3,ENSG00000184344,0.688348147721954
 GDF7,ENSG00000143869,2.6616278533722
 GDF6,ENSG00000156466,0.476732242954905
 GDF5,ENSG00000125965,0.133617589144488
 NPIPB3,ENSG00000169246,0.414127260229984
 NPIPB5,ENSG00000243716,0.161603314484691
 NPIPB4,ENSG00000185864,0.189929521402206
 NPIPB7,ENSG00000233232,0.0405806600218283
 NPIPB6,ENSG00000198156,0.329552379775753
 NPIPB8,ENSG00000255524,-0.12850181882377
 AC007431.1,ENSG00000166329,0.114374045330446
 C3orf20,ENSG00000131379,-0.309150975350926
 C3orf22,ENSG00000180697,1.42198561797223
 WNT9B,ENSG00000158955,0.0875613526876427
 WNT9A,ENSG00000143816,0.0731642185876293
 C3orf27,ENSG00000198685,1.31283024111096
 AC021218.2,ENSG00000204876,-0.299813501345642
 RP11-347C12.1,ENSG00000198064,-0.730609382645763
 RP11-347C12.3,ENSG00000258130,0.727330398131907
 LGSN,ENSG00000146166,-0.493451216612897
 CCDC102A,ENSG00000135736,0.436446989962991
 CCDC102B,ENSG00000150636,0.265469344437537
 COX8C,ENSG00000187581,0.423286519169117
 COX8A,ENSG00000176340,-0.188597432662941
 LSG1,ENSG00000041802,-0.079804203672406
 FASLG,ENSG00000117560,0.675782977945923
 HNRNPLL,ENSG00000143889,-0.154031254164794
 RP11-9B6.1,ENSG00000248511,-0.174136221423138
 SNRPA1,ENSG00000131876,-0.0385386213732407
 C9orf171,ENSG00000188523,-0.770624466972876
 C9orf170,ENSG00000204446,-0.35896478166886
 C9orf173,ENSG00000197768,0.559067225446976
 C9orf172,ENSG00000232434,-0.113138039070774
 BRMS1,ENSG00000174744,-0.0288063065485119
 FOXK2,ENSG00000141568,-0.14343409246778
 FOXK1,ENSG00000164916,-0.190538166388247
 RAX2,ENSG00000173976,-0.958435850291774
 CSAD,ENSG00000139631,0.214735290467998
 TMEM119,ENSG00000183160,1.81527581891184
 IGFLR1,ENSG00000126246,-0.301511217839796
 IL1A,ENSG00000115008,0.705259390085985
 TMEM110,ENSG00000213533,-0.0051194023897937
 PIM2,ENSG00000102096,-0.623842035636085
 TMEM114,ENSG00000232258,-0.223533083641381
 TMEM115,ENSG00000126062,-0.0109396929473056
 TMEM116,ENSG00000198270,-0.281278095894203
 TMEM117,ENSG00000139173,0.383017691034269
 AC104794.4,ENSG00000233502,0.423458506391099
 SLC35A4,ENSG00000176087,-0.168586669362307
 SLC35A5,ENSG00000138459,-0.156155635961458
 SLC35A1,ENSG00000164414,-0.0945604542084672
 SLC35A2,ENSG00000102100,0.103883381920754
 SLC35A3,ENSG00000117620,0.141879797672915
 MPDZ,ENSG00000107186,-0.0130340891563757
 ASIC4,ENSG00000072182,1.03977474198842
 ASIC1,ENSG00000110881,-0.198484902945847
 ASIC3,ENSG00000213199,0.62827570394663
 ABCB11,ENSG00000073734,0.255705717849403
 ABCB10,ENSG00000135776,-0.0833813633315825
 MMD2,ENSG00000136297,-1.31342132904099
 PMP22,ENSG00000109099,0.642305705090035
 RBPMS,ENSG00000157110,0.350730797293801
 TOX4,ENSG00000092203,-0.0943172109096933
 TOX3,ENSG00000103460,1.24483959024274
 STON2,ENSG00000140022,0.382632193334874
 STON1,ENSG00000243244,-0.0498419606568962
 BEST3,ENSG00000127325,1.51320318511307
 BEST2,ENSG00000039987,0.299948318116099
 BEST1,ENSG00000167995,-0.0104542615422085
 BEST4,ENSG00000142959,-1.1114573421284
 AP000708.1,ENSG00000255537,-0.37377049218794
 PXDC1,ENSG00000168994,0.503726748747754
 FYTTD1,ENSG00000122068,-0.216199505256185
 KIAA1614,ENSG00000135835,0.251317230877701
 TNPO2,ENSG00000105576,-0.191705175578749
 TNPO3,ENSG00000064419,-0.161339816033393
 TNPO1,ENSG00000083312,0.0448923268403834
 NSDHL,ENSG00000147383,0.151432371956235
 KCNG1,ENSG00000026559,0.305285323991978
 METTL8,ENSG00000123600,0.125472987818742
 METTL9,ENSG00000197006,0.0686542376218657
 COLCA2,ENSG00000214290,-0.539193647279395
 METTL3,ENSG00000165819,0.124650137626898
 METTL4,ENSG00000101574,0.28089424822811
 METTL5,ENSG00000138382,-0.146147007259724
 METTL6,ENSG00000206562,0.022076785873409
 FDX1L,ENSG00000267673,-0.0745183626565686
 SLC18B1,ENSG00000146409,-0.18096345176881
 HCFC2,ENSG00000111727,0.123965379887653
 ROPN1,ENSG00000065371,-1.55270878124795
 ASZ1,ENSG00000154438,0.338330658194848
 FOXD4L5,ENSG00000204779,-0.348904786076171
 FOXD4L1,ENSG00000184492,0.42317134390249
 FOXD4L3,ENSG00000187559,-0.75018095523871
 MOV10L1,ENSG00000073146,1.38379606168322
 STON1-GTF2A1L,ENSG00000068781,-0.654413215006359
 FAM63A,ENSG00000143409,-0.0606209894016323
 PCSK1N,ENSG00000102109,0.88874748333269
 FAM63B,ENSG00000128923,-0.355487924491294
 C8orf76,ENSG00000189376,-0.0577068544957791
 C8orf74,ENSG00000171060,1.15415526848588
 PDPK1,ENSG00000140992,-0.246006318546935
 RP11-248J23.6,ENSG00000269948,0.150652220546632
 RPF1,ENSG00000117133,-0.0829909367060874
 RPF2,ENSG00000197498,-0.116866591423033
 ZNF688,ENSG00000229809,0.110551142779356
 ZNF689,ENSG00000156853,-0.0659612478492105
 ZNF682,ENSG00000197124,0.226846372060274
 ZNF683,ENSG00000176083,0.52033357463315
 ZNF687,ENSG00000143373,-0.273808176552936
 ZNF684,ENSG00000117010,0.0488891736052045
 AP5M1,ENSG00000053770,-0.109082983931787
 PCDHGC3,ENSG00000240184,0.385442422759397
 PCDHGC4,ENSG00000242419,0.152866384509716
 PCDHGC5,ENSG00000240764,0.139407601855499
 FKBP6,ENSG00000077800,0.332508955255486
 POP1,ENSG00000104356,-0.444841440059943
 POP5,ENSG00000167272,0.12925764046292
 POP4,ENSG00000105171,-0.344209054677711
 ACE2,ENSG00000130234,0.170006978927212
 OR2L13,ENSG00000196071,-1.56304430816965
 FKBP3,ENSG00000100442,-0.102760461752662
 MYO18A,ENSG00000196535,-0.0444051611736502
 MYO18B,ENSG00000133454,-2.19069705545508
 PRG4,ENSG00000116690,-0.129807198942285
 PRG3,ENSG00000156575,-0.78461431919127
 PRG2,ENSG00000186652,-0.35273088274188
 FKBP8,ENSG00000105701,0.0856992349005763
 FKBP9,ENSG00000122642,0.661184306502286
 CMTM5,ENSG00000166091,0.769200460054925
 FAM133B,ENSG00000234545,0.182096125495843
 FAM133A,ENSG00000179083,-0.0214285172930491
 NCAPD2,ENSG00000010292,-0.0701619520373304
 NCAPD3,ENSG00000151503,0.076395884478492
 CCDC88C,ENSG00000015133,0.0938202591543725
 VGLL4,ENSG00000144560,0.106011701610039
 ZNF350,ENSG00000256683,-0.284503890828066
 ZNF358,ENSG00000198816,0.20976142129091
