 gene    name , gene    ENS ,Skin-SunExposed(Lowerleg)
 RRAGD,ENSG00000025039,-0.32080561622021
 ZNF844,ENSG00000223547,-0.170032992628856
 ZNF845,ENSG00000213799,0.236635717546531
 CLTA,ENSG00000122705,0.044428047753906
 CLTC,ENSG00000141367,0.0362203876524181
 CLTB,ENSG00000175416,1.26299244329215
 TMEM159,ENSG00000011638,1.38329239126144
 BTBD17,ENSG00000204347,-2.19205366336593
 FLG,ENSG00000143631,7.6207584093288
 BTBD11,ENSG00000151136,1.81572887747445
 PCOLCE,ENSG00000106333,0.835093629040626
 ISCA1,ENSG00000135070,-0.690702766278254
 HSD3B2,ENSG00000203859,-0.069472794080824
 ISCA2,ENSG00000165898,-0.390463147609863
 CD300C,ENSG00000167850,0.183752034309647
 GGT2,ENSG00000133475,2.3386780316425
 ERVMER34-1,ENSG00000226887,0.704672516434338
 CD300E,ENSG00000186407,-0.055456069165193
 MALSU1,ENSG00000156928,-0.198384396512793
 KRT86,ENSG00000170442,0.971248174187417
 COPS2,ENSG00000166200,-0.45333916746577
 COPS3,ENSG00000141030,-0.0601559034618062
 HHEX,ENSG00000152804,0.0323141012467561
 H2BFWT,ENSG00000123569,-0.121441965958486
 COPS4,ENSG00000138663,-0.0426166048079285
 COPS5,ENSG00000121022,-0.343558450728315
 ACTRT1,ENSG00000123165,-0.263085042230421
 ACTRT2,ENSG00000169717,-0.303147728198597
 ACTRT3,ENSG00000184378,-1.1161019825143
 PITPNM1,ENSG00000110697,-1.14808899911434
 NKX3-2,ENSG00000109705,0.977616962221551
 NKX3-1,ENSG00000167034,-0.79175755593878
 PITPNM2,ENSG00000090975,-0.615100876176169
 CPED1,ENSG00000106034,-0.771409108517547
 ZNF597,ENSG00000167981,-0.276701483716327
 ZNF594,ENSG00000180626,-1.31277023364915
 CPNE9,ENSG00000144550,1.56978781993938
 CPNE8,ENSG00000139117,-0.131208176541507
 CPNE3,ENSG00000085719,0.189196268155864
 CPNE2,ENSG00000140848,-0.298391928734819
 CPNE1,ENSG00000214078,0.243500253773532
 CPNE7,ENSG00000178773,0.300985786155556
 CPNE6,ENSG00000100884,-0.446280431707543
 CPNE5,ENSG00000124772,-0.741601395863655
 CPNE4,ENSG00000196353,-2.02824076070331
 DNMT3B,ENSG00000088305,1.27993943148696
 DNMT3A,ENSG00000119772,-0.815863980343442
 XRN2,ENSG00000088930,0.0642658375033204
 DNMT3L,ENSG00000142182,0.112068896654772
 AAK1,ENSG00000115977,-1.20865971924643
 SNRPN,ENSG00000128739,-1.14795291230145
 PTPRN,ENSG00000054356,-2.12535273035863
 SNRPB,ENSG00000125835,0.643469679830422
 SNRPC,ENSG00000124562,-0.0834289722618621
 SNRPF,ENSG00000139343,0.083469561255416
 SNRPG,ENSG00000143977,-0.372301154039397
 SNRPE,ENSG00000182004,-0.0484335884232819
 RGS9BP,ENSG00000186326,0.234082050620375
 PTPRH,ENSG00000080031,-1.00931704578092
 ZDHHC15,ENSG00000102383,-0.389684774062641
 ZDHHC14,ENSG00000175048,-0.599374817775294
 ZDHHC17,ENSG00000186908,-0.874504677120341
 ZDHHC16,ENSG00000171307,-0.214285256400003
 ZDHHC11,ENSG00000188818,-0.337669187767612
 ZDHHC13,ENSG00000177054,0.88993867037398
 ZDHHC12,ENSG00000160446,1.24072461339566
 PRKAG1,ENSG00000181929,0.264023824062948
 PRKAG3,ENSG00000115592,0.896758291930154
 PRKAG2,ENSG00000106617,-0.535000406243128
 ZDHHC19,ENSG00000163958,-0.751721149153539
 ZDHHC18,ENSG00000204160,0.264513388858272
 CPM,ENSG00000135678,1.81213457900958
 NCAN,ENSG00000130287,-2.6399133690914
 ESPL1,ENSG00000135476,2.50722078334449
 ISM2,ENSG00000100593,-0.70115571096209
 ISM1,ENSG00000101230,1.66259190602342
 DDX49,ENSG00000105671,0.49246039302648
 DDX41,ENSG00000183258,0.204016370643247
 ZNF175,ENSG00000105497,-0.321731430621299
 DDX43,ENSG00000080007,-0.0435175429947633
 DDX42,ENSG00000198231,0.103585646973841
 PTER,ENSG00000165983,0.061397634774222
 DDX47,ENSG00000213782,1.06539583599112
 DDX46,ENSG00000145833,0.293245214618232
 PTEN,ENSG00000171862,-0.325648921882392
 ELAVL4,ENSG00000162374,-0.642411370341264
 ELAVL1,ENSG00000066044,-0.168605341469746
 ELAVL2,ENSG00000107105,-1.11833117683698
 ELAVL3,ENSG00000196361,-2.47185516095034
 LSM14A,ENSG00000257103,0.111267698623889
 DNAI1,ENSG00000122735,-0.600506173228258
 DNAI2,ENSG00000171595,-0.259782470756543
 CYP11A1,ENSG00000140459,-1.43833271763904
 NFIL3,ENSG00000165030,0.104269194195133
 REG3G,ENSG00000143954,-0.58740045635576
 REG3A,ENSG00000172016,-0.281030514768724
 FRAS1,ENSG00000138759,-0.248671839350768
 NUDT5,ENSG00000165609,0.301168896651198
 NUDT6,ENSG00000170917,-0.408225067229743
 STX18,ENSG00000168818,-0.0918296854854565
 RP11-480I12.4,ENSG00000184774,0.499016890283431
 SPSB3,ENSG00000162032,0.428663908740751
 SPSB2,ENSG00000111671,0.461900022419425
 SPSB1,ENSG00000171621,0.700852730424205
 HINT1,ENSG00000169567,0.0558207735253553
 HINT2,ENSG00000137133,-0.0605634108417408
 SPSB4,ENSG00000175093,-0.383422846927288
 OR2A1,ENSG00000221970,0.328107086022906
 OR2A4,ENSG00000180658,-0.0507165050796693
 OR2A7,ENSG00000243896,2.3610746844101
 C20orf201,ENSG00000171695,-0.592409066331207
 EFHB,ENSG00000163576,-0.017349865689772
 COL10A1,ENSG00000123500,0.000322450704703118
 DOC2A,ENSG00000149927,-2.4240880550439
 RS1,ENSG00000102104,-1.14019845432248
 ATP13A1,ENSG00000105726,0.263955318522593
 ATP13A3,ENSG00000133657,-0.702713278908249
 ATP13A2,ENSG00000159363,0.0586094276403006
 ATP13A5,ENSG00000187527,3.21656791443375
 ATP13A4,ENSG00000127249,2.75391356915583
 PLEKHO2,ENSG00000241839,-0.259877208528407
 PLEKHO1,ENSG00000023902,-1.05783964409651
 E2F7,ENSG00000165891,2.01649106945518
 E2F6,ENSG00000169016,-0.124351767634997
 E2F5,ENSG00000133740,-0.328593095874431
 E2F4,ENSG00000205250,0.00797964940388233
 E2F3,ENSG00000112242,-0.427866867568571
 E2F2,ENSG00000007968,3.64518766378955
 E2F1,ENSG00000101412,0.678943297350986
 E2F8,ENSG00000129173,2.87060281200233
 EEF2,ENSG00000167658,0.277498347511996
 IZUMO1,ENSG00000182264,-0.97168212743154
 IZUMO3,ENSG00000205442,0.013746733982324
 IZUMO4,ENSG00000099840,-0.584386062042084
 PCDHGA12,ENSG00000253159,-0.00905984235953079
 PYCR2,ENSG00000143811,-0.392929222747762
 PYCR1,ENSG00000183010,-0.213991588375699
 DPP8,ENSG00000074603,-0.0472567290068565
 OR51J1,ENSG00000184321,0.106385207015101
 CTBS,ENSG00000117151,-0.113693545654931
 ZNF331,ENSG00000130844,-0.512955682157627
 IL36A,ENSG00000136694,-1.03678739940965
 IL36B,ENSG00000136696,6.67406040742504
 IL36G,ENSG00000136688,6.75670196020265
 LIPA,ENSG00000107798,-0.43912244206636
 IFITM2,ENSG00000185201,-0.00730500167284124
 IFITM1,ENSG00000185885,0.222412128327957
 HPCAL1,ENSG00000115756,-0.946656962858459
 LIPE,ENSG00000079435,0.127777964617001
 HPCAL4,ENSG00000116983,-3.48998145824014
 LIPF,ENSG00000182333,-0.78347883775399
 LIPI,ENSG00000188992,-1.11729106993013
 LIPH,ENSG00000163898,2.50869215009028
 LIPK,ENSG00000204021,5.53543457673774
 LIPJ,ENSG00000204022,-0.595019638644611
 LIPM,ENSG00000173239,6.86293754216113
 LIPN,ENSG00000204020,5.50627157555463
 TMEM229A,ENSG00000234224,-1.7954021364273
 TMEM229B,ENSG00000198133,-0.291649361599187
 CD300LG,ENSG00000161649,1.26508076680848
 PYCRL,ENSG00000104524,-0.247683538489635
 RILP,ENSG00000167705,-0.592249046827905
 HDX,ENSG00000165259,-1.24576301649349
 OR52H1,ENSG00000181616,-0.0582008359066138
 C16orf3,ENSG00000221819,0.408721997677553
 C21orf2,ENSG00000160226,-0.0414525071051601
 OR10AD1,ENSG00000172640,-1.55335357220134
 GPR162,ENSG00000250510,-2.16359225703317
 GPR160,ENSG00000173890,-0.596034596167732
 GPR161,ENSG00000143147,0.0233478494678335
 ZZZ3,ENSG00000036549,0.130413118208106
 COX7A1,ENSG00000161281,-0.584270666679759
 MTHFD2,ENSG00000065911,0.239140614986616
 MTHFD1,ENSG00000100714,-0.0907895706294757
 TBP,ENSG00000112592,0.0727417560880235
 IFI27L1,ENSG00000165948,-0.408224149309176
 IFI27L2,ENSG00000119632,-0.0294798650502089
 CTB-78H18.1,ENSG00000253110,0.186112075366074
 C7orf10,ENSG00000175600,-0.335759291523047
 C7orf13,ENSG00000244291,-1.08722438719251
 AZI2,ENSG00000163512,-0.531429985872587
 ZNF436,ENSG00000125945,0.383319352218602
 ABRACL,ENSG00000146386,0.0305620207644563
 ZNF433,ENSG00000197647,0.0399059251213855
 ZNF432,ENSG00000256087,0.252859524583704
 ZNF439,ENSG00000171291,0.170621708925187
 ZNF438,ENSG00000183621,-0.141495349794675
 RALGDS,ENSG00000160271,0.366528274631886
 TM6SF1,ENSG00000136404,-1.45906280926467
 TM6SF2,ENSG00000213996,-0.226116871165089
 RTCB,ENSG00000100220,0.773682361980892
 RTCA,ENSG00000137996,-0.234577834888382
 ACTL9,ENSG00000181786,-0.232262631657768
 ACTL8,ENSG00000117148,-0.600799608029025
 SLC4A11,ENSG00000088836,1.93616895040022
 SLC4A10,ENSG00000144290,-2.92774226562012
 KIAA0232,ENSG00000170871,-0.763165120563892
 ICA1,ENSG00000003147,-0.235926735835411
 AP1B1,ENSG00000100280,0.621482924132471
 OR5H6,ENSG00000230301,0.218522852983342
 TXLNG,ENSG00000086712,-0.423327032844862
 TXLNB,ENSG00000164440,-1.24809691906516
 TXLNA,ENSG00000084652,0.368720741880419
 HRASLS5,ENSG00000168004,-0.440222249589139
 HRASLS2,ENSG00000133328,-1.67501463555871
 FAM170B,ENSG00000172538,0.267328337041799
 FAM170A,ENSG00000164334,-0.607283767034311
 FEZ1,ENSG00000149557,-1.14220957763317
 FEZ2,ENSG00000171055,-0.758944355434441
 RAB4B,ENSG00000167578,-0.570238786817641
 GPR142,ENSG00000257008,-0.896336778808391
 RAB4A,ENSG00000168118,0.150663164775275
 IL12RB1,ENSG00000096996,-0.520153067739892
 IL12RB2,ENSG00000081985,0.741571186800057
 ATP6AP1,ENSG00000071553,0.206435252488753
 ATP6AP2,ENSG00000182220,0.119865493989714
 H2BFS,ENSG00000234289,0.707367477971123
 OR4N2,ENSG00000176294,0.181354172108912
 MAP1LC3A,ENSG00000101460,0.167053067585148
 ACTL10,ENSG00000182584,0.831859182962757
 ACOT8,ENSG00000101473,0.18509428243057
 ACOT9,ENSG00000123130,-0.184125480462045
 ACOT6,ENSG00000205669,-0.59018858451696
 ACOT7,ENSG00000097021,-0.0215110309051496
 ACOT4,ENSG00000177465,-0.349575563500384
 ACOT2,ENSG00000119673,-0.184718359256134
 ACOT1,ENSG00000184227,-0.360781691158277
 RBBP9,ENSG00000089050,0.653300086252774
 RBBP8,ENSG00000101773,0.450188632686928
 RBBP7,ENSG00000102054,-0.0779281354802572
 NEDD9,ENSG00000111859,-0.0443509400928602
 RBBP5,ENSG00000117222,0.319870267783508
 RBBP4,ENSG00000162521,0.0832858902538441
 RAB44,ENSG00000255587,2.39179091414183
 RAB42,ENSG00000188060,0.565070739002753
 RAB43,ENSG00000172780,-0.0023120525401986
 RAB41,ENSG00000147127,-0.51749803806421
 C12orf4,ENSG00000047621,-0.403876499947671
 C12orf5,ENSG00000078237,-0.107479960835087
 GGTLC2,ENSG00000100121,-0.160083968136353
 NARS,ENSG00000134440,-0.0138699350297538
 NARF,ENSG00000141562,0.0503702162022435
 GSPT2,ENSG00000189369,-0.958176505327049
 GSPT1,ENSG00000103342,-0.0741986394435742
 RALGPS2,ENSG00000116191,0.96079811278723
 MIER1,ENSG00000198160,-0.189927137093032
 MIER2,ENSG00000105556,0.453553479088858
 MIER3,ENSG00000155545,-0.198050146825971
 PAPD7,ENSG00000112941,0.315847710482443
 PAPD4,ENSG00000164329,0.129235189370661
 PAPD5,ENSG00000121274,-0.0808453919571245
 LRBA,ENSG00000198589,0.947821028528687
 TOLLIP,ENSG00000078902,0.605930428579081
 PPP2R5D,ENSG00000112640,0.15910572967408
 PPP2R5E,ENSG00000154001,-0.0596799617099744
 PPP2R5A,ENSG00000066027,-0.0783488287357239
 PPP2R5B,ENSG00000068971,-0.299434872979505
 PPP2R5C,ENSG00000078304,-0.0497275547717752
 LCMT2,ENSG00000168806,-0.0231076007554554
 NAMPT,ENSG00000105835,-0.627605661064791
 AC009403.2,ENSG00000216895,-0.821213596257817
 ARL5A,ENSG00000162980,0.567766609444791
 SCRG1,ENSG00000164106,-1.43378977626823
 SLFN14,ENSG00000236320,-0.361080879852688
 FOXD4,ENSG00000170122,-1.44317348188242
 FOXD2,ENSG00000186564,0.535028561331148
 FOXD3,ENSG00000187140,1.29508764754841
 SLFN12,ENSG00000172123,-0.423999247457912
 FOXD1,ENSG00000251493,0.621058101879321
 RP11-116D17.1,ENSG00000257726,0.88754867404458
 CAPN15,ENSG00000103326,0.810522649923576
 CAPN14,ENSG00000214711,0.604463205488383
 CAPN13,ENSG00000162949,-0.423470515837554
 CAPN12,ENSG00000182472,1.18887272280682
 CAPN11,ENSG00000137225,0.91097242361222
 CAPN10,ENSG00000142330,-0.127079712412429
 SLC35D2,ENSG00000130958,-0.14965590022489
 SLC35D1,ENSG00000116704,0.337202670315305
 COX7B,ENSG00000131174,-0.330963361610688
 HIBCH,ENSG00000198130,-0.0801907317211046
 HYI,ENSG00000178922,-0.14898018651267
 MPRIP,ENSG00000133030,-0.468302326602933
 C11orf96,ENSG00000187479,0.313445635536209
 C11orf95,ENSG00000188070,-0.533130278899796
 C11orf94,ENSG00000234776,0.393656824133714
 C11orf91,ENSG00000205177,-0.170180313577784
 THUMPD1,ENSG00000066654,-0.184486921678408
 KRT17,ENSG00000128422,4.4608186686369
 THUMPD3,ENSG00000134077,-0.0776442406556771
 THUMPD2,ENSG00000138050,0.0475983457495915
 CHORDC1,ENSG00000110172,-0.59111917841577
 PXDNL,ENSG00000147485,-0.567462144224867
 MLLT4,ENSG00000130396,0.398673311771617
 MLLT1,ENSG00000130382,0.0100125664490444
 MLLT3,ENSG00000171843,-0.331970028767521
 SYNJ1,ENSG00000159082,-0.644521099034822
 SYNJ2,ENSG00000078269,-0.598728448695826
 PCDHA2,ENSG00000204969,-1.11524548815856
 PCDHA3,ENSG00000255408,-1.13446285832807
 PCDHA1,ENSG00000204970,-1.47222346001737
 PCDHA6,ENSG00000081842,-1.31081034134742
 PCDHA7,ENSG00000204963,-0.779449700481177
 PCDHA4,ENSG00000204967,-1.51282024817532
 PCDHA5,ENSG00000204965,-1.53749663433626
 IL15RA,ENSG00000134470,0.597095344805544
 PCDHA8,ENSG00000204962,-1.10601896641694
 PCDHA9,ENSG00000204961,-1.038896585747
 EPM2AIP1,ENSG00000178567,-0.346259790871553
 CDX1,ENSG00000113722,0.990555996243183
 CDX2,ENSG00000165556,-0.0427020663003662
 CDX4,ENSG00000131264,4.25508452367622
 LRFN2,ENSG00000156564,-0.912528565474992
 LYRM7,ENSG00000186687,-0.571135602255387
 LYRM4,ENSG00000214113,-0.128208928495933
 NKX2-2,ENSG00000125820,-1.11655394743256
 NKX2-3,ENSG00000119919,-0.472168832183014
 LYRM9,ENSG00000232859,-0.214610406952729
 NKX2-1,ENSG00000136352,-0.753704986435815
 NKX2-6,ENSG00000180053,-0.189107517508921
 NKX2-5,ENSG00000183072,0.751020824749408
 SCP2D1,ENSG00000132631,0.196285209031985
 OAS1,ENSG00000089127,0.0273646641013669
 OAS3,ENSG00000111331,0.0274862723645551
 OAS2,ENSG00000111335,-0.628659943804259
 PAG1,ENSG00000076641,0.336658697129535
 NBPF3,ENSG00000142794,0.113778255867317
 OASL,ENSG00000135114,-0.477857703038168
 CCIN,ENSG00000185972,-1.0927848121946
 ZNF667,ENSG00000198046,-1.18879804898969
 C22orf42,ENSG00000205856,-0.272262078652778
 DTHD1,ENSG00000197057,-1.01823268637409
 ASPHD2,ENSG00000128203,2.03533534857087
 ASPHD1,ENSG00000174939,-1.89817838234796
 PTGFRN,ENSG00000134247,1.35114896762042
 UBAP2,ENSG00000137073,0.53831890983374
 UBAP1,ENSG00000165006,-0.214765082157731
 CDC6,ENSG00000094804,0.501774877679487
 TMEM9B,ENSG00000175348,0.283402174919577
 PROB1,ENSG00000228672,-0.723097449731238
 DDX60L,ENSG00000181381,-0.208191605991941
 C8orf22,ENSG00000168333,1.55290847157617
 KLHL36,ENSG00000135686,0.139726928703876
 TMEM98,ENSG00000006042,0.220091858598114
 KLHL35,ENSG00000149243,0.138016542741939
 KLHL32,ENSG00000186231,-2.19622698702023
 KLHL33,ENSG00000185271,-2.16432539564774
 KLHL30,ENSG00000168427,-0.121067737026265
 KLHL31,ENSG00000124743,1.49317609292016
 TMEM92,ENSG00000167105,0.191370698850139
 GALNS,ENSG00000141012,0.0191176027027508
 TMEM91,ENSG00000142046,0.385769573434655
 TMEM97,ENSG00000109084,0.248560074129252
 KLHL38,ENSG00000175946,-0.863819292075856
 TMEM95,ENSG00000182896,0.0817258860274692
 MTNR1B,ENSG00000134640,0.299407613031879
 MTNR1A,ENSG00000168412,-0.384313448098877
 PEX1,ENSG00000127980,0.294140433315997
 PEX3,ENSG00000034693,0.123164138881753
 PEX2,ENSG00000164751,-0.23694915124011
 PEX7,ENSG00000112357,0.546185243181221
 PEX6,ENSG00000124587,-0.400657888193406
 REG4,ENSG00000134193,-0.000472397208549281
 GNAI2,ENSG00000114353,-0.315044641937795
 GNAI3,ENSG00000065135,0.806102837549131
 GNAI1,ENSG00000127955,0.877051948723115
 AC011294.3,ENSG00000233539,2.42947817327833
 POMP,ENSG00000132963,-0.335580307572529
 PCDHB14,ENSG00000120327,0.429701535640367
 POMC,ENSG00000115138,1.07030723097644
 ACHE,ENSG00000087085,-1.05209838722328
 PRB2,ENSG00000121335,2.91290308730857
 PRB3,ENSG00000197870,2.73231089027849
 PRB4,ENSG00000230657,2.05383513248466
 POMK,ENSG00000185900,0.162998027363056
 WSCD1,ENSG00000179314,-0.520412500419243
 WSCD2,ENSG00000075035,-0.939467286041817
 GDA,ENSG00000119125,1.9156858349178
 RPS12,ENSG00000112306,0.916001562328312
 RPS11,ENSG00000142534,0.629686717808776
 RPS10,ENSG00000124614,0.806219707460198
 RPS16,ENSG00000105193,0.660410431580827
 RPS15,ENSG00000115268,0.767714664892422
 RPS14,ENSG00000164587,0.853878545587535
 SLC16A5,ENSG00000170190,1.26865065210533
 RPS19,ENSG00000105372,1.16204441274466
 RPS18,ENSG00000231500,1.20728447225814
 RHOXF2,ENSG00000131721,-0.00316450341954095
 OR1F1,ENSG00000168124,-0.889237050480784
 SPATS2L,ENSG00000196141,-0.13744559604017
 PUSL1,ENSG00000169972,0.736631506184541
 SVEP1,ENSG00000165124,1.34172062543159
 PLCXD2,ENSG00000240891,0.219798335223137
 PLCXD1,ENSG00000182378,0.915876183543327
 TSSC4,ENSG00000184281,0.238744066016289
 TSSC1,ENSG00000032389,-0.0300047254508226
 RRAGA,ENSG00000155876,0.125812241133385
 RRAGC,ENSG00000116954,0.485871309971658
 RRAGB,ENSG00000083750,-0.00421937994148828
 GGT1,ENSG00000100031,-0.324588807536527
 GGT6,ENSG00000167741,5.35357960529125
 GGT7,ENSG00000131067,-0.624120377421993
 GGT5,ENSG00000099998,0.75988014829399
 TIAF1,ENSG00000221995,-0.446121217650974
 PTPRU,ENSG00000060656,1.02044235901105
 PTPRT,ENSG00000196090,0.83888466503223
 PTPRS,ENSG00000105426,0.0812032466563292
 PTPRR,ENSG00000153233,-1.25205443580254
 PTPRQ,ENSG00000139304,-0.595004392761173
 TINF2,ENSG00000092330,0.0989018790199389
 PTPRG,ENSG00000144724,-0.530526363191808
 PTPRF,ENSG00000142949,1.59640612246511
 PTPRE,ENSG00000132334,-0.140239642012655
 PTPRD,ENSG00000153707,-1.40050033881471
 PTPRC,ENSG00000081237,-0.286191031513149
 PTPRB,ENSG00000127329,-0.790976566656287
 PTPRA,ENSG00000132670,0.149164403528628
 STYXL1,ENSG00000127952,0.0470473495081975
 PTPRO,ENSG00000151490,-0.265716329383359
 PVRIG,ENSG00000213413,-0.950237994265102
 PTPRK,ENSG00000152894,0.210061762966382
 PTPRJ,ENSG00000149177,-0.185749428739253
 IFT27,ENSG00000100360,-0.155979715911331
 IFT20,ENSG00000109083,-0.471765685840419
 RPA3-AS1,ENSG00000219545,-0.669075877685515
 GAPVD1,ENSG00000165219,0.387444781993831
 LYVE1,ENSG00000133800,0.0657565455505485
 AQPEP,ENSG00000172901,1.76510004744835
 DMPK,ENSG00000104936,-0.776612319624824
 RP11-210M15.2,ENSG00000259495,-2.2106356235877
 RNASEH1,ENSG00000171865,0.075262995821377
 DMP1,ENSG00000152592,-0.402172654574077
 RC3H1,ENSG00000135870,0.122142291027668
 RC3H2,ENSG00000056586,-0.0989629892174476
 IFIT5,ENSG00000152778,-0.921251278731013
 IFIT3,ENSG00000119917,-0.42953254512368
 IFIT2,ENSG00000119922,-0.873969749852138
 IFIT1,ENSG00000185745,-1.14481957034664
 ISG15,ENSG00000187608,-1.00377282100126
 MAP1LC3C,ENSG00000197769,1.24161095004983
 MAP1LC3B,ENSG00000140941,-0.199335458066671
 GGTLC1,ENSG00000149435,-0.378829129480942
 ZFP28,ENSG00000196867,-0.752689019054937
 BRCC3,ENSG00000185515,-0.130888431791945
 ARL5C,ENSG00000141748,-0.71838557548244
 ARL5B,ENSG00000165997,-0.333247596884778
 APITD1,ENSG00000175279,-0.743251557060882
 WDR35,ENSG00000118965,-0.185060547640927
 WDR34,ENSG00000119333,0.171076192726568
 WDR37,ENSG00000047056,0.0724106211502294
 WDR36,ENSG00000134987,0.227740709472172
 WDR31,ENSG00000148225,-0.0912965948445331
 WDR33,ENSG00000136709,0.238451224113126
 WDR38,ENSG00000136918,-0.75647574474279
 EIF4A3,ENSG00000141543,0.540973004430903
 EIF4A2,ENSG00000156976,-1.02326044868802
 GIGYF1,ENSG00000146830,0.416725742732386
 GIGYF2,ENSG00000204120,0.381321237375625
 TLE3,ENSG00000140332,0.911150440142564
 TLE2,ENSG00000065717,-0.274115630384945
 TLE1,ENSG00000196781,-0.244837020700343
 TLE6,ENSG00000104953,0.138654440456899
 FAM206A,ENSG00000119328,0.144498617833117
 TLE4,ENSG00000106829,-0.041180871366133
 AUNIP,ENSG00000127423,-0.552196146199836
 CACNA1G,ENSG00000006283,0.656513750999739
 CDC7,ENSG00000097046,0.00351105870037119
 TFPT,ENSG00000105619,-0.0617906861470815
 PCDHB13,ENSG00000187372,0.469445274804143
 PCDHB12,ENSG00000120328,-0.469046741508046
 PCDHB11,ENSG00000197479,0.067664511854756
 PCDHB10,ENSG00000120324,-0.341229255953149
 PCDHB15,ENSG00000113248,-0.913579509581246
 TFPI,ENSG00000003436,0.01304423412431
 SDC3,ENSG00000162512,-0.575713921576245
 CITED1,ENSG00000125931,-1.6116421992849
 TMIE,ENSG00000181585,-0.729247697141119
 KIAA2022,ENSG00000050030,0.0614887142499587
 KIAA2026,ENSG00000183354,0.126520661084849
 MUM1L1,ENSG00000157502,-2.96163818443567
 APCS,ENSG00000132703,-0.45399172147628
 LTBP4,ENSG00000090006,0.183846892381719
 LTBP3,ENSG00000168056,-0.353065740454147
 LTBP2,ENSG00000119681,0.0382377477012915
 LTBP1,ENSG00000049323,0.0911545519006662
 APC2,ENSG00000115266,-1.4878450316278
 CRAT,ENSG00000095321,-0.6846943128756
 LRWD1,ENSG00000161036,-0.542614283769516
 MBD5,ENSG00000204406,-0.600049287684706
 MBD4,ENSG00000129071,-0.185400168693483
 MBD6,ENSG00000166987,0.241339432980069
 MBD1,ENSG00000141644,0.274797851997957
 MBD3,ENSG00000071655,-0.0550838759419646
 MBD2,ENSG00000134046,0.571360063672941
 REXO1,ENSG00000079313,0.386483008999937
 REXO2,ENSG00000076043,0.236460912227436
 REXO4,ENSG00000148300,0.101033186728333
 SLC25A19,ENSG00000125454,-0.431198804044194
 COIL,ENSG00000121058,0.0773540425978724
 SLC25A17,ENSG00000100372,0.217985330623196
 KIAA1429,ENSG00000164944,0.085571483997064
 SLC25A14,ENSG00000102078,-0.185453642666816
 SLC25A13,ENSG00000004864,0.46023155953405
 SLC25A12,ENSG00000115840,-0.238048149505352
 SLC25A11,ENSG00000108528,0.10674581093577
 SLC25A10,ENSG00000183048,0.602036234765749
 TUBA3C,ENSG00000198033,0.101654204537832
 TUBA3E,ENSG00000152086,-0.81394892641589
 TUBA3D,ENSG00000075886,-0.635434726260672
 CCDC14,ENSG00000175455,0.062133856250466
