 gene    name , gene    ENS ,Skin-NotSunExposed(Suprapubic)
 KIAA1551,ENSG00000174718,-0.0723998265902113
 MCMDC2,ENSG00000178460,-0.294454663597389
 LRRC70,ENSG00000186105,0.798869352334273
 LRRC71,ENSG00000160838,-0.889635000408248
 LRRC72,ENSG00000205858,-0.242668926007499
 LRRC73,ENSG00000204052,-0.383562230825726
 ZAR1L,ENSG00000189167,-0.110025389232146
 RAI14,ENSG00000039560,0.630501141250622
 PNPLA3,ENSG00000100344,1.49045324810997
 PNPLA2,ENSG00000177666,-0.129811030822593
 PNPLA1,ENSG00000180316,3.44806062226528
 PNPLA7,ENSG00000130653,0.571156808430286
 PNPLA6,ENSG00000032444,-0.282531306518833
 PNPLA5,ENSG00000100341,2.38753339953097
 PNPLA4,ENSG00000006757,0.105290986350561
 PNPLA8,ENSG00000135241,0.163811599819504
 PINLYP,ENSG00000234465,0.436587012820834
 SFPQ,ENSG00000116560,0.0774041705393842
 THSD7B,ENSG00000144229,-0.975364489789912
 FLG2,ENSG00000143520,3.37175015980062
 PHTF1,ENSG00000116793,-0.759777918679737
 THSD7A,ENSG00000005108,-0.363544122504397
 GPR88,ENSG00000181656,-1.59092773831777
 WBP1L,ENSG00000166272,-0.00651404195086443
 VCPIP1,ENSG00000175073,-0.000199414799626623
 GPR82,ENSG00000171657,0.65349687786816
 GPR83,ENSG00000123901,-0.921223762571392
 GPR84,ENSG00000139572,0.18065521511405
 GPR85,ENSG00000164604,-1.4978383251331
 GPR87,ENSG00000138271,3.5134562560562
 WBP11,ENSG00000084463,-0.0163591494240593
 ZC3HAV1L,ENSG00000146858,0.743542600362643
 TARDBP,ENSG00000120948,0.112526324734047
 PRKRIP1,ENSG00000128563,0.0144381695910777
 PALLD,ENSG00000129116,0.108132134861929
 RBMS1,ENSG00000153250,0.161788255176793
 RBMS3,ENSG00000144642,-0.446058387781811
 RBMS2,ENSG00000076067,-0.214461574220001
 NOXA1,ENSG00000188747,-0.189608027429633
 DAD1,ENSG00000129562,-0.0752875840872575
 GDF9,ENSG00000164404,0.217948092503513
 GDF3,ENSG00000184344,-0.4196068307916
 GDF7,ENSG00000143869,0.327144911281516
 GDF6,ENSG00000156466,-1.85716545554892
 GDF5,ENSG00000125965,-0.573708849709639
 NPIPB3,ENSG00000169246,0.214967213472697
 NPIPB5,ENSG00000243716,0.365833423407454
 NPIPB4,ENSG00000185864,0.398878701055758
 NPIPB7,ENSG00000233232,-0.42351331397488
 NPIPB6,ENSG00000198156,-0.16989085625119
 NPIPB8,ENSG00000255524,-0.0318238992220242
 AC007431.1,ENSG00000166329,-0.806915183225546
 C3orf20,ENSG00000131379,0.105798161179816
 C3orf22,ENSG00000180697,-0.238428525323077
 WNT9B,ENSG00000158955,1.88793365568879
 WNT9A,ENSG00000143816,-0.303808264132871
 C3orf27,ENSG00000198685,-0.874236776495176
 AC021218.2,ENSG00000204876,0.513231003435134
 RP11-347C12.1,ENSG00000198064,0.464504138966
 RP11-347C12.3,ENSG00000258130,-0.989789876161211
 LGSN,ENSG00000146166,-0.861590194724541
 CCDC102A,ENSG00000135736,0.351323965410328
 CCDC102B,ENSG00000150636,-0.918398069217539
 COX8C,ENSG00000187581,-0.899248192247962
 COX8A,ENSG00000176340,-0.00641823356011651
 LSG1,ENSG00000041802,0.279285347803405
 FASLG,ENSG00000117560,0.341894792667404
 HNRNPLL,ENSG00000143889,-0.191232577763556
 RP11-9B6.1,ENSG00000248511,-0.358335215583672
 SNRPA1,ENSG00000131876,0.108691678567299
 C9orf171,ENSG00000188523,-1.03269182632663
 C9orf170,ENSG00000204446,-0.453899133852636
 C9orf173,ENSG00000197768,-0.351984701478554
 C9orf172,ENSG00000232434,-1.45155843437635
 BRMS1,ENSG00000174744,0.426908246831466
 FOXK2,ENSG00000141568,0.313468279540005
 FOXK1,ENSG00000164916,0.0123592054041672
 RAX2,ENSG00000173976,-0.434986095102222
 CSAD,ENSG00000139631,0.183250144043587
 TMEM119,ENSG00000183160,0.694261483313001
 IGFLR1,ENSG00000126246,-0.0464263092172866
 IL1A,ENSG00000115008,1.70671124273991
 TMEM110,ENSG00000213533,-0.14147967104353
 PIM2,ENSG00000102096,-0.210562287104699
 TMEM114,ENSG00000232258,0.00434042222032771
 TMEM115,ENSG00000126062,0.238680484985997
 TMEM116,ENSG00000198270,0.510257087814391
 TMEM117,ENSG00000139173,0.676119354795156
 AC104794.4,ENSG00000233502,-0.0618903696190962
 SLC35A4,ENSG00000176087,0.228592073934181
 SLC35A5,ENSG00000138459,-0.283293546616658
 SLC35A1,ENSG00000164414,0.0660380127315908
 SLC35A2,ENSG00000102100,0.336305053079787
 SLC35A3,ENSG00000117620,0.151403914751504
 MPDZ,ENSG00000107186,-0.888838348850386
 ASIC4,ENSG00000072182,-1.51611950776189
 ASIC1,ENSG00000110881,-0.658968130715243
 ASIC3,ENSG00000213199,-0.724184239969852
 ABCB11,ENSG00000073734,1.3480052891591
 ABCB10,ENSG00000135776,0.0357102213763039
 MMD2,ENSG00000136297,-1.43675881328699
 PMP22,ENSG00000109099,-0.200458327672939
 RBPMS,ENSG00000157110,-0.56648381904283
 TOX4,ENSG00000092203,0.14998990950997
 TOX3,ENSG00000103460,0.26447706766757
 STON2,ENSG00000140022,0.454311350817429
 STON1,ENSG00000243244,0.00346214926029661
 BEST3,ENSG00000127325,1.09375468557548
 BEST2,ENSG00000039987,2.71667291037288
 BEST1,ENSG00000167995,-0.392103203616004
 BEST4,ENSG00000142959,1.14403396104521
 AP000708.1,ENSG00000255537,-1.17949173068087
 PXDC1,ENSG00000168994,0.200794081051897
 FYTTD1,ENSG00000122068,0.184685526111594
 KIAA1614,ENSG00000135835,-0.434182466912069
 TNPO2,ENSG00000105576,0.0561558522456082
 TNPO3,ENSG00000064419,0.225029642444642
 TNPO1,ENSG00000083312,-0.160624301665003
 NSDHL,ENSG00000147383,0.449724992547558
 KCNG1,ENSG00000026559,-0.553932470831933
 METTL8,ENSG00000123600,0.47805125349138
 METTL9,ENSG00000197006,0.0297026625307302
 COLCA2,ENSG00000214290,-0.814772332972324
 METTL3,ENSG00000165819,0.0760803605485543
 METTL4,ENSG00000101574,-0.00831517426248054
 METTL5,ENSG00000138382,0.0898395112953243
 METTL6,ENSG00000206562,-0.0288579626410784
 FDX1L,ENSG00000267673,-0.210117506178087
 SLC18B1,ENSG00000146409,0.161727303613022
 HCFC2,ENSG00000111727,0.104370624443675
 ROPN1,ENSG00000065371,1.84729423203637
 ASZ1,ENSG00000154438,0.107218492101707
 FOXD4L5,ENSG00000204779,-0.446451010183207
 FOXD4L1,ENSG00000184492,-1.1996644649472
 FOXD4L3,ENSG00000187559,-0.654357988168606
 MOV10L1,ENSG00000073146,-0.349945680309265
 STON1-GTF2A1L,ENSG00000068781,-0.192839656539071
 FAM63A,ENSG00000143409,-0.0042789681258255
 PCSK1N,ENSG00000102109,-0.261032385921188
 FAM63B,ENSG00000128923,-0.222119780267324
 C8orf76,ENSG00000189376,-0.129265187131923
 C8orf74,ENSG00000171060,1.05004206566431
 PDPK1,ENSG00000140992,-0.0935912279818252
 RP11-248J23.6,ENSG00000269948,-0.0699663266718159
 RPF1,ENSG00000117133,0.227929336919299
 RPF2,ENSG00000197498,0.143265118322926
 ZNF688,ENSG00000229809,0.0389649297937927
 ZNF689,ENSG00000156853,-0.348896424519226
 ZNF682,ENSG00000197124,0.19228316850728
 ZNF683,ENSG00000176083,0.264263284376848
 ZNF687,ENSG00000143373,-0.071806429392043
 ZNF684,ENSG00000117010,-0.31575300766226
 AP5M1,ENSG00000053770,0.0691196109891054
 PCDHGC3,ENSG00000240184,-0.0447287382334747
 PCDHGC4,ENSG00000242419,-0.37175793390527
 PCDHGC5,ENSG00000240764,-0.292950843180124
 FKBP6,ENSG00000077800,-0.221532271673658
 POP1,ENSG00000104356,0.181370882834956
 POP5,ENSG00000167272,0.244619006888493
 POP4,ENSG00000105171,-0.00154400687275793
 ACE2,ENSG00000130234,-0.389470959034624
 OR2L13,ENSG00000196071,-0.715902836400433
 FKBP3,ENSG00000100442,-0.0663024188567394
 MYO18A,ENSG00000196535,0.132371418264559
 MYO18B,ENSG00000133454,-0.161302288892604
 PRG4,ENSG00000116690,-2.0102506298379
 PRG3,ENSG00000156575,-0.445701036657167
 PRG2,ENSG00000186652,0.175496060813265
 FKBP8,ENSG00000105701,-0.534764250236633
 FKBP9,ENSG00000122642,0.192153305853268
 CMTM5,ENSG00000166091,-1.11464636361865
 FAM133B,ENSG00000234545,0.108993441897167
 FAM133A,ENSG00000179083,-0.632890488331686
 NCAPD2,ENSG00000010292,0.434265276167471
 NCAPD3,ENSG00000151503,0.411389294262785
 CCDC88C,ENSG00000015133,0.34316186137352
 VGLL4,ENSG00000144560,0.342896331394629
 ZNF350,ENSG00000256683,0.194381431475752
 ZNF358,ENSG00000198816,-0.583021613035657
 OR8D1,ENSG00000196341,0.0700765688499794
 SOAT2,ENSG00000167780,-0.356873751862077
 WDR93,ENSG00000140527,-0.963209594309992
 SOAT1,ENSG00000057252,-0.224614939373763
 SRGAP1,ENSG00000196935,-0.246351556276312
 SRGAP3,ENSG00000196220,-0.0384172058704098
 DLK1,ENSG00000185559,0.580086269149878
 DLK2,ENSG00000171462,0.743492433660742
 SMC3,ENSG00000108055,0.180343042050569
 SMC2,ENSG00000136824,0.16900010834831
 SMC5,ENSG00000198887,0.0446626933584423
 SMC4,ENSG00000113810,0.359753857479396
 PYROXD1,ENSG00000121350,0.163591003215129
 SMC6,ENSG00000163029,0.201910225639414
 WBSCR17,ENSG00000185274,-1.22104457496636
 LTB,ENSG00000227507,0.275513030947262
 LTA,ENSG00000226979,-0.351037451480106
 GRIPAP1,ENSG00000068400,-0.0391391324297127
 CALML3,ENSG00000178363,3.74062760609656
 ARL8B,ENSG00000134108,0.275170975137742
 ARL8A,ENSG00000143862,-0.167893991535369
 C1orf68,ENSG00000198854,3.44991905219485
 TTC7B,ENSG00000165914,-0.528091139775364
 TTC7A,ENSG00000068724,0.289037258768346
 C1orf63,ENSG00000117616,0.0424133049383506
 C1orf61,ENSG00000125462,-1.50695852798631
 GYG1,ENSG00000163754,-0.575809831454101
 C1orf64,ENSG00000183888,-0.0925922923834902
 C1orf65,ENSG00000178395,-1.13471799423658
 NUBP2,ENSG00000095906,0.122817483438369
 TWIST2,ENSG00000233608,1.30909569512188
 HNF1A,ENSG00000135100,-0.45882004010641
 PDIK1L,ENSG00000175087,0.209882886859795
 ANKRD13D,ENSG00000172932,0.218667560322395
 PTK2B,ENSG00000120899,0.490669197281894
 UBBP4,ENSG00000263563,-0.105748104722607
 KIAA1468,ENSG00000134444,0.336440939612482
 MKLN1,ENSG00000128585,0.0444346485566603
 PROM2,ENSG00000155066,1.86660082977547
 PROM1,ENSG00000007062,0.139045136661253
 SLC41A1,ENSG00000133065,-0.576706438370868
 SLC41A3,ENSG00000114544,-0.262433994911008
 SLC41A2,ENSG00000136052,-0.46600233066989
 CSF1,ENSG00000184371,-0.385592353085701
 CSF2,ENSG00000164400,0.554470444589406
 CSF3,ENSG00000108342,-2.20295077924239
 EMR2,ENSG00000127507,1.04853611632208
 EMR3,ENSG00000131355,-1.54534264691475
 CTD-2547L24.3,ENSG00000258875,0.0637567734642032
 CNTN2,ENSG00000184144,0.126833524361435
 CNTN3,ENSG00000113805,-0.92695628771217
 CNTN1,ENSG00000018236,0.53873696344579
 CNTN6,ENSG00000134115,-0.237308698204317
 CNTN4,ENSG00000144619,-0.2722117167725
 CNTN5,ENSG00000149972,-1.54607419924962
 CDC42BPG,ENSG00000171219,1.90269869288507
 CDC42BPA,ENSG00000143776,-0.589130740987088
 FOCAD,ENSG00000188352,-0.107264457276547
 TXNRD2,ENSG00000184470,-0.309182624160929
 TXNRD3,ENSG00000197763,0.118236451784261
 TXNRD1,ENSG00000198431,-0.210553103010689
 UBE2E1,ENSG00000170142,0.0331826344143928
 UBE2E3,ENSG00000170035,0.0821851676340956
 UBE2E2,ENSG00000182247,-0.0210468973762977
 CNGA1,ENSG00000198515,1.25520673470848
 CNGA2,ENSG00000183862,-0.141739716962237
 CNGA3,ENSG00000144191,-1.40434045196358
 CNGA4,ENSG00000132259,0.0436926657541474
 RPL7L1,ENSG00000146223,0.155734768022
 MCM3,ENSG00000112118,0.256672686412273
 DUSP18,ENSG00000167065,0.552345137441042
 CCDC47,ENSG00000108588,0.0796316912441864
 CCDC43,ENSG00000180329,0.170949414461073
 CCDC42,ENSG00000161973,-0.512484863039478
 CCDC41,ENSG00000173588,0.0409776788051907
 FAM211B,ENSG00000178026,-0.0931348755816034
 ATRX,ENSG00000085224,0.0330564207141976
 CDKL4,ENSG00000205111,-0.544958964881103
 TRIM33,ENSG00000197323,0.234208605724833
 CDKL1,ENSG00000100490,-0.12081570001458
 CDKL3,ENSG00000006837,-0.444951271141453
 CDKL2,ENSG00000138769,-0.916154514470151
 FBXO22,ENSG00000167196,0.201343122468797
 FBXO21,ENSG00000135108,-0.151069607257979
 FBXO27,ENSG00000161243,1.18435320222345
 DUSP13,ENSG00000079393,1.08432125389343
 FBXO25,ENSG00000147364,0.0351674172299757
 FBXO28,ENSG00000143756,0.440030134262674
 AIM1,ENSG00000112297,1.66877494536951
 AIM2,ENSG00000163568,-0.766560934812751
 FAM107A,ENSG00000168309,-1.07311275710268
 FAM107B,ENSG00000065809,0.0411750293777136
 MCMBP,ENSG00000197771,0.335432995081345
 SRXN1,ENSG00000271303,-0.650609217235452
 C12orf39,ENSG00000134548,-2.62578199044222
 IQGAP1,ENSG00000140575,0.545758174036124
 IQGAP2,ENSG00000145703,0.266579733175283
 IQGAP3,ENSG00000183856,1.71051403387366
 XXYLT1,ENSG00000173950,0.527769898839126
 ZG16B,ENSG00000162078,2.81577169172377
 PCMTD2,ENSG00000203880,0.178675697320853
 PCMTD1,ENSG00000168300,0.148377762765491
 TUBA4A,ENSG00000127824,0.70390366652273
 FIBP,ENSG00000172500,0.0354037620298328
 POU2F2,ENSG00000028277,-0.437498259101988
 POU2F1,ENSG00000143190,-0.1956772862368
 C1orf127,ENSG00000175262,-0.969747023133574
 C1orf122,ENSG00000197982,-0.301829752629636
 C1orf123,ENSG00000162384,-0.271049301791502
 PCCB,ENSG00000114054,-0.0377801419470771
 PCCA,ENSG00000175198,0.202125142609453
 LRRC16A,ENSG00000079691,0.233384191757511
 LRRC16B,ENSG00000186648,0.93567248337491
 CTD-2260A17.2,ENSG00000247121,-0.0266161174925588
 ATP5G3,ENSG00000154518,0.0979979693575803
 TOR1AIP2,ENSG00000169905,0.111242244053748
 TOR1AIP1,ENSG00000143337,-0.278153273834486
 RNF185,ENSG00000138942,0.06198110181358
 RNF187,ENSG00000168159,0.0237154173092709
 RNF186,ENSG00000178828,-0.224380187805423
 RNF181,ENSG00000168894,-0.0436752349307473
 RNF180,ENSG00000164197,0.181524788591664
 RNF183,ENSG00000165188,0.0979955824168533
 RNF182,ENSG00000180537,-0.340634120119637
 BMPR2,ENSG00000204217,-0.00543786778188323
 ZBTB22,ENSG00000236104,0.367850135596294
 ZBTB20,ENSG00000181722,-0.0378587431793771
 ZBTB21,ENSG00000173276,0.228581249310404
 CLVS1,ENSG00000177182,0.495734183073543
 ZBTB24,ENSG00000112365,0.413684432363105
 CLVS2,ENSG00000146352,0.711721122148786
 KIFAP3,ENSG00000075945,-0.182996020353111
 MS4A5,ENSG00000166930,0.0154714139171794
 MS4A2,ENSG00000149534,0.825727759699703
 ZNF133,ENSG00000125846,0.126452906904512
 SYT12,ENSG00000173227,0.161081453688863
 SYT13,ENSG00000019505,-0.968873179702791
 SYT10,ENSG00000110975,-0.483773792651891
 SYT11,ENSG00000132718,-1.32817258887395
 SYT16,ENSG00000139973,-0.378565645791935
 SYT17,ENSG00000103528,0.389894801251959
 SYT14,ENSG00000143469,-0.465696972024408
 SYT15,ENSG00000204176,-0.331900203133586
 MBIP,ENSG00000151332,0.324243410071682
 ATP6V1G2,ENSG00000213760,-1.27459461093099
 ATP6V1G1,ENSG00000136888,0.190341092410725
 LAMTOR4,ENSG00000188186,0.584795336530227
 LAMTOR5,ENSG00000134248,-0.131854279357371
 LAMTOR1,ENSG00000149357,-0.0440884909117079
 LAMTOR2,ENSG00000116586,0.14901084671178
 LAMTOR3,ENSG00000109270,0.0612012368493293
 DDX31,ENSG00000125485,0.351352197233515
 STRN4,ENSG00000090372,0.0507790916155963
 STRN3,ENSG00000196792,0.120821168188886
 SDR16C5,ENSG00000170786,2.69186681588384
 C10orf2,ENSG00000107815,0.223090536007507
 RP11-297N6.4,ENSG00000255046,0.440295922051959
 KDR,ENSG00000128052,-0.0320967447989369
 NDN,ENSG00000182636,-0.7523374386834
 MVB12B,ENSG00000196814,-0.598983488485316
 NDP,ENSG00000124479,-0.527981893256582
 MVB12A,ENSG00000141971,0.318354325678225
 HSD11B1L,ENSG00000167733,-0.0796021388731718
 COL13A1,ENSG00000197467,0.122121463790268
 GPSM2,ENSG00000121957,0.884993223360386
 GPSM3,ENSG00000213654,-0.188276143007376
 GPSM1,ENSG00000160360,-0.471846507428874
 CSAG1,ENSG00000198930,-0.508176257223479
 AIMP2,ENSG00000106305,0.266741711145646
 AIMP1,ENSG00000164022,-0.00719589303646165
 CBL,ENSG00000110395,0.0301087390856571
 C20orf26,ENSG00000089101,-1.09762283040308
 HSH2D,ENSG00000196684,-0.655382655411903
 C20orf27,ENSG00000101220,-0.123528151496459
 PRDM4,ENSG00000110851,0.0579447233439395
 C20orf24,ENSG00000101084,0.0501260448605608
 SLC22A5,ENSG00000197375,0.142911672459315
 SOD1,ENSG00000142168,-0.294706020943248
 PRDM6,ENSG00000061455,-0.344778089562006
 VPS33B,ENSG00000184056,0.227956678030161
 VPS33A,ENSG00000139719,0.0532003419445146
 PRDM7,ENSG00000126856,-1.19833677522876
 VWA7,ENSG00000204396,-0.00060964487665159
 GYLTL1B,ENSG00000165905,2.28880086734902
 PRDM1,ENSG00000057657,0.391272038071636
 STAC2,ENSG00000141750,1.52157598368673
 PRDM2,ENSG00000116731,0.0179131364096731
 RP11-766F14.2,ENSG00000248713,-1.80120673722644
 PRDM8,ENSG00000152784,-0.231324866291011
 ANKRA2,ENSG00000164331,0.0101553799335574
 PICALM,ENSG00000073921,-0.0215007881938386
 KCNN1,ENSG00000105642,-1.28477429964988
 UBE2QL1,ENSG00000215218,0.0312397397979009
 CHML,ENSG00000203668,-0.0331569624182904
 TRMT13,ENSG00000122435,0.227534013842534
 ANAPC15,ENSG00000110200,0.0166111013640871
 ANAPC16,ENSG00000166295,0.127174031179025
 ANAPC11,ENSG00000141552,-0.0593869214254202
 ANAPC10,ENSG00000164162,0.111213833430474
 ANAPC13,ENSG00000129055,-0.0651257156392376
 MYC,ENSG00000136997,1.90348498323107
 MYB,ENSG00000118513,1.0402424196216
 ALOX5,ENSG00000012779,-0.396185321144495
 TRMT1L,ENSG00000121486,-0.356226010928408
 CTC-786C10.1,ENSG00000262601,-0.12268899997096
 LACE1,ENSG00000135537,0.159408123882666
 SPC25,ENSG00000152253,0.929230741700145
 SPC24,ENSG00000161888,0.964155787625977
 PKIG,ENSG00000168734,-0.811538838497215
 METAP1,ENSG00000164024,0.279088432504064
 METAP2,ENSG00000111142,0.427843400484535
 RUFY1,ENSG00000176783,0.342334516868678
 PILRB,ENSG00000121716,0.0766034028704202
 TMEM170B,ENSG00000205269,-1.19946497072853
 RHNO1,ENSG00000171792,0.367824079176237
 OSTC,ENSG00000198856,0.251454497271017
 HADH,ENSG00000138796,0.210241086026622
 MRAP2,ENSG00000135324,-0.416971880741727
 VDR,ENSG00000111424,2.11686785598888
 TBC1D8,ENSG00000204634,0.228487283666618
 TBC1D9,ENSG00000109436,-0.833329282844447
 MRPS35,ENSG00000061794,0.105099131148524
 TBC1D1,ENSG00000065882,-0.564592911831516
 TBC1D2,ENSG00000095383,0.485437918274011
 MRPS36,ENSG00000134056,-0.110381136570027
 MRPS31,ENSG00000102738,-0.0472404344959069
 MRPS30,ENSG00000112996,0.223847837487613
 MRPS33,ENSG00000090263,0.241550548692308
 TBC1D7,ENSG00000145979,0.230279298478666
 HSPA12B,ENSG00000132622,-0.0534752861946011
 HSPA12A,ENSG00000165868,-0.393905079006072
 FAM127B,ENSG00000203950,-0.0140861238928935
 FAM127A,ENSG00000134590,-0.481597958176407
 SNUPN,ENSG00000169371,0.0666192766879976
 CLEC6A,ENSG00000205846,-0.392680519599891
 PARVG,ENSG00000138964,-0.263272606047535
 LEKR1,ENSG00000197980,-0.28699642887123
 FRMD4A,ENSG00000151474,0.693783388089751
 FRMD4B,ENSG00000114541,0.166189144511537
 TRPA1,ENSG00000104321,-0.896533104922561
 LEPRE1,ENSG00000117385,-0.088998073596745
 LSM12,ENSG00000161654,-0.135255614267441
 LSM10,ENSG00000181817,-0.160964141546303
 LSM11,ENSG00000155858,-0.157717355929444
 PRPF38A,ENSG00000134748,0.0558912979833516
 PRPF38B,ENSG00000134186,0.0794502876688092
 TAZ,ENSG00000102125,0.090361465517869
 CCNYL1,ENSG00000163249,-0.397157810196672
 WDSUB1,ENSG00000196151,-0.0260036177623341
 CNEP1R1,ENSG00000205423,-0.175251123918141
 GRAMD1C,ENSG00000178075,0.399829614724342
 GPM6A,ENSG00000150625,-1.91570485461278
 GPM6B,ENSG00000046653,-0.57938102429143
 FOSB,ENSG00000125740,2.73469377111339
 SEZ6,ENSG00000063015,-1.46866464972456
 OR7D2,ENSG00000188000,-0.186091471650337
 OR7D4,ENSG00000174667,0.262547156021085
 DYSF,ENSG00000135636,-0.81308650332149
 GATA6,ENSG00000141448,0.309251693023684
 GATA4,ENSG00000136574,-1.38057351370729
 GATA5,ENSG00000130700,0.228478133775149
 GATA2,ENSG00000179348,-0.486577576387644
 GATA3,ENSG00000107485,3.31940067023248
 GATA1,ENSG00000102145,-0.101703247013979
 CCND1,ENSG00000110092,1.04721126110649
 CCND3,ENSG00000112576,-0.191969058813318
 CCND2,ENSG00000118971,0.285674478056028
 PLK1S1,ENSG00000088970,-0.15617081772281
 RPS27L,ENSG00000185088,0.0379010673943808
 RPS27A,ENSG00000143947,0.362106902582113
 ABCA5,ENSG00000154265,0.30662294727208
 DPCD,ENSG00000166171,-0.0516671705370319
 HNRNPCL1,ENSG00000179172,-0.342319538523735
 INSIG2,ENSG00000125629,0.044213636115074
 INSIG1,ENSG00000186480,0.445075867671736
 ARL14EPL,ENSG00000268223,-0.357284937987119
 ABCA8,ENSG00000141338,-0.605118865503303
 ABCA9,ENSG00000154258,-0.529215967851799
 ACSM5,ENSG00000183549,-0.354078019710321
 TAF13,ENSG00000197780,0.161122253618732
 TAF12,ENSG00000120656,0.303532880820763
 TAF11,ENSG00000064995,0.076973031940575
 TAF10,ENSG00000166337,-0.132243355885974
 FH,ENSG00000091483,0.135254041202429
 NDUFV3,ENSG00000160194,-0.0843017132895108
 MDK,ENSG00000110492,-0.452264971268556
 NDUFV1,ENSG00000167792,-0.0880190209067914
 CUL9,ENSG00000112659,0.21514937012925
 LAMA1,ENSG00000101680,-0.310272977214523
 LAMA2,ENSG00000196569,-0.260974706059628
 FLAD1,ENSG00000160688,0.52325132912099
 LAMA4,ENSG00000112769,0.0797539366776581
 LAMA5,ENSG00000130702,0.71505227988145
 TAF1C,ENSG00000103168,0.0643459176691672
 TAF1B,ENSG00000115750,0.463011624276338
 F3,ENSG00000117525,-0.109122349113513
 TRIOBP,ENSG00000100106,0.0594067361699919
 TAF1D,ENSG00000166012,0.239580751860349
 F8,ENSG00000185010,-0.799101385954961
 ASCL3,ENSG00000176009,-0.204509587814983
 HTR3E,ENSG00000186038,0.0380490972380667
 HTR3B,ENSG00000149305,-0.600973279990144
 HTR3C,ENSG00000178084,-0.315883527962854
 HTR3A,ENSG00000166736,-1.01973713227714
 HS2ST1,ENSG00000153936,0.0752762866763585
 BAALC,ENSG00000164929,-0.310603457344613
 RTDR1,ENSG00000100218,0.23199151685708
 PDZD4,ENSG00000067840,-0.873704807231312
 DYNLRB2,ENSG00000168589,-0.0151006638360661
 DYNLRB1,ENSG00000125971,-0.0810052853739849
 FAM105B,ENSG00000154124,0.625684996481694
 CYR61,ENSG00000142871,0.0180501811486122
 NUP155,ENSG00000113569,0.256112824308483
 ABO,ENSG00000175164,-0.0175028211815294
 ABR,ENSG00000159842,-0.0296008798437589
 ATP4A,ENSG00000105675,-0.473410684828761
 ATP4B,ENSG00000186009,-0.420852767846705
 FAM228B,ENSG00000219626,-0.800596070365805
 FAM228A,ENSG00000186453,-1.03250899037512
 TEPP,ENSG00000159648,-0.107729489743362
 ZNF705G,ENSG00000215372,0.256083485094625
 ZNF705D,ENSG00000215343,0.0569136298844194
 ZNF705A,ENSG00000196946,-0.402009092741332
 TEP1,ENSG00000129566,0.0441465663000555
